"supergroup","group","phrase","count"
"CENG","CENG","proline content",1
"CENG","CENG","protein",29
"CENG","CENG","protein expression",24
"CENG","CENG","pyrolysis temperature",37
"CENG","CENG","qualitative traits",2
"CENG","CENG","quality traits",3
"CENG","CENG","quantitative trait",20
"CENG","CENG","quantitative trait loci",22
"CENG","CENG","quantitative trait locus",29
"CENG","CENG","quantitative trait, heritable",5
"CENG","CENG","rapid growth",6
"CENG","CENG","reactive oxygen",24
"CENG","CENG","relative abundance",3
"CENG","CENG","relative humidity",8
"CENG","CENG","relative water",5
"CENG","CENG","relative water content",5
"CENG","CENG","removal efficiency",179
"CENG","CENG","reproduction",3
"CENG","CENG","reproductive biology",1
"CENG","CENG","reproductive fitness",2
"CENG","CENG","reproductive output",1
"CENG","CENG","reproductive performance",1
"CENG","CENG","reproductive stage",1
"CENG","CENG","reproductive success",2
"CENG","CENG","reproductive traits",1
"CENG","CENG","resistance genes",3
"CENG","CENG","resistance traits",3
"CENG","CENG","resource use",1
"CENG","CENG","resource utilization",16
"CENG","CENG","respiration",1
"CENG","CENG","rhizosphere",4
"CENG","CENG","root",2
"CENG","CENG","root growth",2
"CENG","CENG","root length",6
"CENG","CENG","root system",3
"CENG","CENG","root traits",2
"CENG","CENG","salinity",13
"CENG","CENG","salinity tolerance",6
"CENG","CENG","salt tolerance",7
"CENG","CENG","secondary metabolites",7
"CENG","CENG","seed",10
"CENG","CENG","seed bank",2
"CENG","CENG","seed size",1
"CENG","CENG","seedling",15
"CENG","CENG","seedling growth",4
"CENG","CENG","seedling survival",1
"CENG","CENG","sexual maturity",1
"CENG","CENG","shoot biomass",3
"CENG","CENG","shoot growth",3
"CENG","CENG","shoot length",3
"CENG","CENG","shoot ratio",2
"CENG","CENG","single nucleotide polymorphism",15
"CENG","CENG","sodium",14
"CENG","CENG","sodium chloride",19
"CENG","CENG","soil",94
"CENG","CENG","soil fertility",5
"CENG","CENG","soil moisture",2
"CENG","CENG","soil organic matter",2
"CENG","CENG","soil quality",3
"CENG","CENG","solubility",8
"CENG","CENG","soluble solids",1
"CENG","CENG","solvents",11
"CENG","CENG","sorption mechanism",13
"CENG","CENG","species composition",2
"CENG","CENG","species diversity",4
"CENG","CENG","species richness",3
"CENG","CENG","species traits",1
"CENG","CENG","stoichiometry",1
"CENG","CENG","stomatal conductance",8
"CENG","CENG","stress conditions",17
"CENG","CENG","stress levels",1
"CENG","CENG","stress resistance",1
"CENG","CENG","stress response",19
"CENG","CENG","stress tolerance",22
"CENG","CENG","structural traits",1
"CENG","CENG","surface functional groups",148
"CENG","CENG","survival",2
"CENG","CENG","survival rate",3
"CENG","CENG","temperature",72
"CENG","CENG","temperature conditions",1
"CENG","CENG","temperature dependence",1
"CENG","CENG","temperature range",3
"CENG","CENG","temperature sensitivity",3
"CENG","CENG","temperature tolerance",1
"CENG","CENG","tensile strength",13
"CENG","CENG","thermal stability",38
"CENG","CENG","thermal stress",2
"CENG","CENG","thermoregulation",1
"CENG","CENG","tissue density",1
"CENG","CENG","tolerance",1
"CENG","CENG","tolerance index",1
"CENG","CENG","tolerance traits",2
"CENG","CENG","tolerant genotypes",5
"CENG","CENG","total biomass",1
"CENG","CENG","total chlorophyll",2
"CENG","CENG","total nitrogen",5
"CENG","CENG","total organic",7
"CENG","CENG","total organic carbon",9
"CENG","CENG","total phenolic",4
"CENG","CENG","trace elements",14
"CENG","CENG","trait locus",2
"CENG","CENG","trait plasticity",1
"CENG","CENG","trait responses",1
"CENG","CENG","trait variation",1
"CENG","CENG","traits",2
"CENG","CENG","traits affect",2
"CENG","CENG","traits contributing",1
"CENG","CENG","traits including",1
"CENG","CENG","traits involved",1
"CENG","CENG","traits linked",1
"CENG","CENG","traits related",2
"CENG","CENG","traits studied",1
"CENG","CENG","trophic levels",2
"CENG","CENG","tumor cells",10
"CENG","CENG","tumor growth",11
"CENG","CENG","urban area",12
"CENG","CENG","urban development",3
"CENG","CENG","urban environments",2
"CENG","CENG","urban growth",3
"CENG","CENG","urban landscapes",1
"CENG","CENG","urban population",2
"CENG","CENG","vegetation cover",2
"CENG","CENG","vegetative growth",4
"CENG","CENG","virulence",4
"CENG","CENG","virulence factors",7
"CENG","CENG","virulence traits",2
"CENG","CENG","volatile organic",20
"CENG","CENG","volatile organic compounds",27
"CENG","CENG","vulnerability",1
"CENG","CENG","water absorption",9
"CENG","CENG","water availability",10
"CENG","CENG","water balance",1
"CENG","CENG","water consumption",2
"CENG","CENG","water content",16
"CENG","CENG","water holding",4
"CENG","CENG","water holding capacity",4
"CENG","CENG","water levels",1
"CENG","CENG","water potential",6
"CENG","CENG","water retention",4
"CENG","CENG","water status",1
"CENG","CENG","water storage",1
"CENG","CENG","water transport",5
"CENG","CENG","water uptake",6
"CENG","CENG","water use",3
"CENG","CENG","water use efficiency",1
"CENG","CENG","water-use efficiency",2
"CENG","CENG","well-watered conditions",1
"CENG","CENG","wheat production",2
"CENG","CENG","wheat yield",1
"CENG","CENG","wood",7
"CENG","CENG","xylem",3
"CENG","CENG","yield",2
"CENG","CENG","yield attributes",2
"CENG","CENG","yield components",2
"CENG","CENG","yield increase",1
"CENG","CENG","yield losses",6
"CENG","CENG","yield potential",2
"CENG","CENG","yield stability",3
"CENG","CENG","yield traits",1
"CENG","CENG","yield-related traits",2
"CENG","CENG","zinc",24
"CHEM","CHEM","abiotic stress tolerance",5
"CHEM","CHEM","aboveground biomass",3
"CHEM","CHEM","abscisic acid",9
"CHEM","CHEM","absorption",22
"CHEM","CHEM","abundance",6
"CHEM","CHEM","abundant functional",50
"CHEM","CHEM","abundant functional groups",50
"CHEM","CHEM","acclimation",1
"CHEM","CHEM","acclimatization",7
"CHEM","CHEM","adaptation",14
"CHEM","CHEM","adaptation, physiological",11
"CHEM","CHEM","adaptive traits",9
"CHEM","CHEM","adsorption",589
"CHEM","CHEM","adsorption behavior",66
"CHEM","CHEM","adsorption capacity",551
"CHEM","CHEM","adsorption efficiency",46
"CHEM","CHEM","adsorption kinetics",161
"CHEM","CHEM","adsorption performance",121
"CHEM","CHEM","adsorption process",189
"CHEM","CHEM","adsorption properties",48
"CHEM","CHEM","agricultural soils",23
"CHEM","CHEM","agronomic performance",5
"CHEM","CHEM","agronomic traits",30
"CHEM","CHEM","algal bloom",8
"CHEM","CHEM","amides",48
"CHEM","CHEM","amino acids",52
"CHEM","CHEM","anatomical traits",1
"CHEM","CHEM","anatomy",10
"CHEM","CHEM","anatomy and histology",1
"CHEM","CHEM","animal behavior",10
"CHEM","CHEM","animal cell",17
"CHEM","CHEM","animal tissue",19
"CHEM","CHEM","antibiotic resistance",11
"CHEM","CHEM","antimicrobial activity",15
"CHEM","CHEM","antioxidant activity",34
"CHEM","CHEM","antioxidant capacity",7
"CHEM","CHEM","antioxidant enzyme activities",6
"CHEM","CHEM","anxiety",2
"CHEM","CHEM","aromatic compounds",98
"CHEM","CHEM","aromatic hydrocarbons",54
"CHEM","CHEM","bacterial growth",18
"CHEM","CHEM","behavior",8
"CHEM","CHEM","behavior, animal",2
"CHEM","CHEM","behavioral response",6
"CHEM","CHEM","behavioral traits",8
"CHEM","CHEM","behavioural traits",2
"CHEM","CHEM","bioaccumulation",74
"CHEM","CHEM","biochemical composition",9
"CHEM","CHEM","biochemical responses",1
"CHEM","CHEM","biochemical traits",8
"CHEM","CHEM","biodiversity",16
"CHEM","CHEM","biological traits",16
"CHEM","CHEM","biological yield",1
"CHEM","CHEM","biomarkers",16
"CHEM","CHEM","biomass",124
"CHEM","CHEM","biomass accumulation",2
"CHEM","CHEM","biomass allocation",1
"CHEM","CHEM","biomass production",19
"CHEM","CHEM","biomass yield",2
"CHEM","CHEM","biosorption",32
"CHEM","CHEM","blood",4
"CHEM","CHEM","body mass",3
"CHEM","CHEM","body size",11
"CHEM","CHEM","body weight",7
"CHEM","CHEM","breast cancer",13
"CHEM","CHEM","breeding",24
"CHEM","CHEM","breeding efforts",1
"CHEM","CHEM","breeding population",1
"CHEM","CHEM","breeding strategies",3
"CHEM","CHEM","cancer cells",34
"CHEM","CHEM","cancer growth",10
"CHEM","CHEM","candidate genes",23
"CHEM","CHEM","canopy temperature",1
"CHEM","CHEM","carbohydrate",24
"CHEM","CHEM","carbohydrate metabolism",10
"CHEM","CHEM","carbon",216
"CHEM","CHEM","carbon assimilation",1
"CHEM","CHEM","carbon content",12
"CHEM","CHEM","carbon flux",3
"CHEM","CHEM","carbon materials",51
"CHEM","CHEM","carbon sequestration",18
"CHEM","CHEM","carbon storage",6
"CHEM","CHEM","carboxyl group",69
"CHEM","CHEM","cell death",13
"CHEM","CHEM","cell movement",9
"CHEM","CHEM","cell proliferation",48
"CHEM","CHEM","cell viability",11
"CHEM","CHEM","cells",23
"CHEM","CHEM","cellulose",39
"CHEM","CHEM","charcoal",113
"CHEM","CHEM","chemical activation",50
"CHEM","CHEM","chemical bonds",54
"CHEM","CHEM","chemical composition",78
"CHEM","CHEM","chemical compound",21
"CHEM","CHEM","chemical modification",69
"CHEM","CHEM","chemical structure",76
"CHEM","CHEM","chemical traits",1
"CHEM","CHEM","chemistry",302
"CHEM","CHEM","chlorine compounds",68
"CHEM","CHEM","chlorophyll",30
"CHEM","CHEM","chlorophyll a",15
"CHEM","CHEM","chlorophyll content",21
"CHEM","CHEM","chlorophyll fluorescence",7
"CHEM","CHEM","chloroplast",3
"CHEM","CHEM","chromosome",4
"CHEM","CHEM","climate adaptation",1
"CHEM","CHEM","climate resilience",2
"CHEM","CHEM","cold tolerance",1
"CHEM","CHEM","color",10
"CHEM","CHEM","combustion",12
"CHEM","CHEM","community composition",12
"CHEM","CHEM","community structure",27
"CHEM","CHEM","competitive ability",2
"CHEM","CHEM","complex traits",3
"CHEM","CHEM","crop improvement",4
"CHEM","CHEM","crop production",16
"CHEM","CHEM","crop yield",5
"CHEM","CHEM","crops, agricultural",23
"CHEM","CHEM","crude protein",2
"CHEM","CHEM","crystallinity",22
"CHEM","CHEM","cytotoxicity",11
"CHEM","CHEM","decomposition",24
"CHEM","CHEM","decomposition rates",1
"CHEM","CHEM","defense mechanism",8
"CHEM","CHEM","dehydration",6
"CHEM","CHEM","deleterious effects",6
"CHEM","CHEM","demography",2
"CHEM","CHEM","denitrification",7
"CHEM","CHEM","density functional",61
"CHEM","CHEM","desirable traits",6
"CHEM","CHEM","detoxification",9
"CHEM","CHEM","diet",6
"CHEM","CHEM","disease resistance",4
"CHEM","CHEM","disease severity",1
"CHEM","CHEM","dispersal",9
"CHEM","CHEM","dispersal ability",2
"CHEM","CHEM","dispersal distance",1
"CHEM","CHEM","dissolution",13
"CHEM","CHEM","dissolved organic",53
"CHEM","CHEM","dissolved organic carbon",17
"CHEM","CHEM","dissolved organic matter",58
"CHEM","CHEM","dissolved oxygen",13
"CHEM","CHEM","distribution range",2
"CHEM","CHEM","dna",11
"CHEM","CHEM","drought adaptation",2
"CHEM","CHEM","drought resistance",6
"CHEM","CHEM","drought response",1
"CHEM","CHEM","drought stress tolerance",2
"CHEM","CHEM","drought tolerance",20
"CHEM","CHEM","drug effect",80
"CHEM","CHEM","dry weight",22
"CHEM","CHEM","early growth",3
"CHEM","CHEM","ecological functions",6
"CHEM","CHEM","ecological traits",8
"CHEM","CHEM","economic traits",2
"CHEM","CHEM","economics spectrum",2
"CHEM","CHEM","ecophysiological traits",2
"CHEM","CHEM","ecosystem",79
"CHEM","CHEM","ecosystem function",28
"CHEM","CHEM","ecosystem processes",6
"CHEM","CHEM","ecosystem response",3
"CHEM","CHEM","ecosystem services",7
"CHEM","CHEM","ecotoxicity",25
"CHEM","CHEM","edible grain",15
"CHEM","CHEM","elemental composition",45
"CHEM","CHEM","energy consumption",42
"CHEM","CHEM","energy metabolism",11
"CHEM","CHEM","environmental stressors",7
"CHEM","CHEM","enzymatic activities",7
"CHEM","CHEM","enzyme activity",81
"CHEM","CHEM","enzymes",42
"CHEM","CHEM","evapotranspiration",5
"CHEM","CHEM","expressed genes",9
"CHEM","CHEM","fatty acids",34
"CHEM","CHEM","fecundity",2
"CHEM","CHEM","feeding",6
"CHEM","CHEM","feeding behavior",3
"CHEM","CHEM","fertility",51
"CHEM","CHEM","fine root",2
"CHEM","CHEM","fitness",10
"CHEM","CHEM","fitness traits",2
"CHEM","CHEM","floral trait",1
"CHEM","CHEM","flowering",16
"CHEM","CHEM","flowering stage",2
"CHEM","CHEM","food grain",15
"CHEM","CHEM","food quality",4
"CHEM","CHEM","food security",3
"CHEM","CHEM","food supply",6
"CHEM","CHEM","foraging behavior",3
"CHEM","CHEM","forest cover",2
"CHEM","CHEM","forest ecosystem",2
"CHEM","CHEM","fresh weight",9
"CHEM","CHEM","fruit quality",2
"CHEM","CHEM","fulvic acid",35
"CHEM","CHEM","functional change",1
"CHEM","CHEM","functional characteristics",3
"CHEM","CHEM","functional composition",1
"CHEM","CHEM","functional divergence",1
"CHEM","CHEM","functional diversity",15
"CHEM","CHEM","functional genes",3
"CHEM","CHEM","functional genomics",4
"CHEM","CHEM","functional group composition",7
"CHEM","CHEM","functional groups",1961
"CHEM","CHEM","functional guilds",1
"CHEM","CHEM","functional morphology",2
"CHEM","CHEM","functional redundancy",1
"CHEM","CHEM","functional response",4
"CHEM","CHEM","functional richness",3
"CHEM","CHEM","functional role",3
"CHEM","CHEM","functional structure",1
"CHEM","CHEM","functional traits",29
"CHEM","CHEM","functional types",3
"CHEM","CHEM","fungal disease",1
"CHEM","CHEM","gene expression",46
"CHEM","CHEM","gene expression profiling",15
"CHEM","CHEM","gene expression regulation, plant",11
"CHEM","CHEM","gene frequency",4
"CHEM","CHEM","gene function",5
"CHEM","CHEM","gene locus",2
"CHEM","CHEM","gene mutation",7
"CHEM","CHEM","gene ontology",5
"CHEM","CHEM","gene overexpression",7
"CHEM","CHEM","gene sequence",10
"CHEM","CHEM","genes",30
"CHEM","CHEM","genes involved",6
"CHEM","CHEM","genes, plant",3
"CHEM","CHEM","genetic architecture",3
"CHEM","CHEM","genetic determinants",4
"CHEM","CHEM","genetic differences",1
"CHEM","CHEM","genetic distance",2
"CHEM","CHEM","genetic diversity",16
"CHEM","CHEM","genetic drift",1
"CHEM","CHEM","genetic modification",2
"CHEM","CHEM","genetic polymorphism",1
"CHEM","CHEM","genetic structure",3
"CHEM","CHEM","genetic trait",13
"CHEM","CHEM","genetic variability",19
"CHEM","CHEM","genetic variation",19
"CHEM","CHEM","genetics",123
"CHEM","CHEM","genome sequence",7
"CHEM","CHEM","genotype",36
"CHEM","CHEM","genotypic differences",3
"CHEM","CHEM","genotypic variation",3
"CHEM","CHEM","geographic range",1
"CHEM","CHEM","germination",14
"CHEM","CHEM","germination percentage",1
"CHEM","CHEM","grain (agricultural product)",19
"CHEM","CHEM","grain quality",4
"CHEM","CHEM","grain weight",2
"CHEM","CHEM","grain yield",18
"CHEM","CHEM","growth",22
"CHEM","CHEM","growth conditions",3
"CHEM","CHEM","growth factor",10
"CHEM","CHEM","growth forms",1
"CHEM","CHEM","growth parameters",6
"CHEM","CHEM","growth performance",4
"CHEM","CHEM","growth period",1
"CHEM","CHEM","growth rate",39
"CHEM","CHEM","growth response",9
"CHEM","CHEM","growth stages",6
"CHEM","CHEM","growth traits",2
"CHEM","CHEM","growth, development and aging",58
"CHEM","CHEM","hatching",5
"CHEM","CHEM","health",8
"CHEM","CHEM","health hazard",11
"CHEM","CHEM","health risks",55
"CHEM","CHEM","health status",1
"CHEM","CHEM","heat tolerance",6
"CHEM","CHEM","heavy metal",672
"CHEM","CHEM","high temperature",22
"CHEM","CHEM","higher grain",1
"CHEM","CHEM","higher growth",1
"CHEM","CHEM","higher temperatures",14
"CHEM","CHEM","higher yield",10
"CHEM","CHEM","highly invasive",2
"CHEM","CHEM","histology",4
"CHEM","CHEM","history strategies",2
"CHEM","CHEM","history traits",14
"CHEM","CHEM","hormone",7
"CHEM","CHEM","human cell",29
"CHEM","CHEM","human health",138
"CHEM","CHEM","human tissue",6
"CHEM","CHEM","humic substances",64
"CHEM","CHEM","hydraulic conductivity",3
"CHEM","CHEM","hydraulic traits",1
"CHEM","CHEM","hydrogen-ion concentration",50
"CHEM","CHEM","hydrophilicity",40
"CHEM","CHEM","hydrophobicity",68
"CHEM","CHEM","identify genes",2
"CHEM","CHEM","immune response",11
"CHEM","CHEM","immune system",8
"CHEM","CHEM","important traits",9
"CHEM","CHEM","improve yield",4
"CHEM","CHEM","inbreeding depression",1
"CHEM","CHEM","increased productivity",2
"CHEM","CHEM","increasing nitrogen",2
"CHEM","CHEM","individual traits",3
"CHEM","CHEM","infectious diseases",3
"CHEM","CHEM","innate immunity",9
"CHEM","CHEM","insect pests",1
"CHEM","CHEM","intraspecific trait",2
"CHEM","CHEM","intraspecific variation",2
"CHEM","CHEM","invasion success",5
"CHEM","CHEM","invasive potential",3
"CHEM","CHEM","ionic strength",70
"CHEM","CHEM","iron",74
"CHEM","CHEM","isotherm",140
"CHEM","CHEM","larval development",4
"CHEM","CHEM","larval stage",4
"CHEM","CHEM","leaf",5
"CHEM","CHEM","leaf area",11
"CHEM","CHEM","leaf litter",3
"CHEM","CHEM","leaf morphology",1
"CHEM","CHEM","leaf traits",1
"CHEM","CHEM","life cycle",16
"CHEM","CHEM","life cycle stages",9
"CHEM","CHEM","life history",11
"CHEM","CHEM","life history trait",27
"CHEM","CHEM","life-history strategies",1
"CHEM","CHEM","life-history traits",23
"CHEM","CHEM","light availability",1
"CHEM","CHEM","light conditions",2
"CHEM","CHEM","light intensity",3
"CHEM","CHEM","lipid",21
"CHEM","CHEM","lipid peroxidation",16
"CHEM","CHEM","litter",1
"CHEM","CHEM","litter decomposition",1
"CHEM","CHEM","local adaptation",3
"CHEM","CHEM","locomotion",5
"CHEM","CHEM","longevity",5
"CHEM","CHEM","low temperature",11
"CHEM","CHEM","lower temperatures",13
"CHEM","CHEM","maximum adsorption",138
"CHEM","CHEM","maximum adsorption capacity",123
"CHEM","CHEM","membrane stability",1
"CHEM","CHEM","mental health",2
"CHEM","CHEM","metabolic pathways",10
"CHEM","CHEM","metabolic rates",1
"CHEM","CHEM","metabolic traits",3
"CHEM","CHEM","metabolism",195
"CHEM","CHEM","metabolite",22
"CHEM","CHEM","microbial activity",35
"CHEM","CHEM","microbial community",67
"CHEM","CHEM","microbial functional",4
"CHEM","CHEM","microbiome",4
"CHEM","CHEM","milk",1
"CHEM","CHEM","moisture",12
"CHEM","CHEM","moisture content",12
"CHEM","CHEM","molecular markers",15
"CHEM","CHEM","molecular weight",43
"CHEM","CHEM","morphological characteristics",23
"CHEM","CHEM","morphological traits",70
"CHEM","CHEM","morphology",98
"CHEM","CHEM","morphometry",3
"CHEM","CHEM","mortality",10
"CHEM","CHEM","mortality rates",1
"CHEM","CHEM","multiple traits",1
